Pirate URL,Pirate Name,Crew Rank,Crew Name,Flag Role,Flag Name,Sailing,Rigging,Carpentry,Patching,Bilging,Gunning,Treasure Haul,Navigating,Battle Navigation,Swordfighting,Rumble,Drinking,Spades,Hearts,Treasure Drop,Poker,Distilling,Alchemistry,Shipwrightery,Blacksmithing,Foraging,Weaving,Last Updated (UTC)
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Guttsup,Guttsup,Officer,Imperial Front,Member,High Spirits,Neophyte / Able,Solid / Legendary (archipelago: Master ),Solid / Distinguished,Solid / Renowned (archipelago: Distinguished ),Broad / Distinguished,Broad / Proficient,Solid / Respected,Solid / Respected (archipelago: Master ),Apprentice / Proficient (archipelago: Able),Novice / Proficient,Novice / Distinguished,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Neophyte / Renowned (archipelago: Respected ),Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Kifive,Kifive,Officer,Imperial Front,Member,High Spirits,Narrow / Proficient,Novice / Able,Neophyte / Proficient,Novice / Proficient (archipelago: Able),Expert / Distinguished,Solid / Respected (archipelago: Master ),Solid / Distinguished,Novice / Able,Novice / Able,Apprentice / Able,Novice / Distinguished,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Weighty / Distinguished,Novice / Able,Novice / Able,Novice / Able,Neophyte / Proficient (archipelago: Able),Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Knightdunken,Knightdunken,Officer,Imperial Front,Member,High Spirits,Broad / Proficient,Paragon / Respected (archipelago: Distinguished ),Expert / Distinguished (archipelago: Respected ),Expert / Distinguished (archipelago: Proficient ),Expert / Respected,Broad / Distinguished,Expert / Master,Broad / Respected,Broad / Proficient,Apprentice / Legendary,Apprentice / Renowned (archipelago: Grand-Master ),Novice / Respected (archipelago: Master ),Neophyte / Distinguished (archipelago: Able),Novice / Able,Neophyte / Respected (archipelago: Master ),Novice / Able,Neophyte / Proficient,Narrow / Proficient (archipelago: Able),Novice / Able,Neophyte / Able,Narrow / Distinguished,Narrow / Distinguished,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Kraygon,Kraygon,Officer,Imperial Front,Member,High Spirits,Solid / Proficient,Solid / Proficient,Broad / Proficient (archipelago: Able),Broad / Respected (archipelago: Proficient ),Solid / Distinguished,Neophyte / Able,Narrow / Proficient,Apprentice / Able,Broad / Distinguished (archipelago: Proficient ),Narrow / Proficient (archipelago: Able),Narrow / Able,Apprentice / Able,Neophyte / Proficient (archipelago: Able),Novice / Able,Narrow / Distinguished,Solid / Respected,Novice / Able,Novice / Able,Novice / Able,Neophyte / Able,Solid / Master (archipelago: Distinguished ),Neophyte / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Midy,Midy,Officer,Imperial Front,Member,High Spirits,Broad / Able,Expert / Distinguished,Solid / Proficient (archipelago: Able),Broad / Proficient (archipelago: Able),Weighty / Renowned,Broad / Master,Solid / Renowned,Expert / Proficient,Narrow / Able,Neophyte / Able,Neophyte / Proficient,Novice / Proficient,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Solid / Able,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Mislpirates,Mislpirates,Officer,Imperial Front,Member,High Spirits,Narrow / Able,Expert / Ultimate (archipelago: Grand-Master ),Solid / Master,Solid / Renowned (archipelago: Master ),Solid / Grand-Master (archipelago: Renowned ),Broad / Able,Solid / Proficient,Novice / Able,Novice / Able,Apprentice / Proficient,Apprentice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Narrow / Distinguished,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Nauj,Nauj,Officer,Imperial Front,Member,High Spirits,Apprentice / Able,Sublime / Ultimate (archipelago: Grand-Master ),Weighty / Respected,Expert / Respected (archipelago: Proficient ),Paragon / Renowned,Broad / Distinguished,Illustrious / Proficient,Novice / Able,Novice / Able,Narrow / Grand-Master (archipelago: Respected ),Apprentice / Distinguished,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Narrow / Respected,Novice / Able,Solid / Distinguished (archipelago: Proficient ),Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Newbis,Newbis,Officer,Imperial Front,Member,High Spirits,Apprentice / Able,Apprentice / Able,Narrow / Able,Solid / Master (archipelago: Proficient ),Solid / Proficient (archipelago: Able),Narrow / Able,Apprentice / Able,Novice / Able,Novice / Able,Novice / Able (archipelago: Proficient ),Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Neophyte / Respected (archipelago: Distinguished ),Narrow / Able,Novice / Able,Neophyte / Able,Novice / Able,Neophyte / Proficient (archipelago: Able),Narrow / Proficient,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Senzu,Senzu,Officer,Imperial Front,Member,High Spirits,Solid / Proficient (archipelago: Distinguished ),Broad / Proficient,Solid / Proficient,Broad / Respected,Solid / Distinguished,Narrow / Able (archipelago: Proficient ),Solid / Proficient,Novice / Able,Novice / Able,Neophyte / Proficient,Novice / Distinguished,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Neophyte / Proficient,Novice / Able (archipelago: Proficient ),2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Spoltie,Spoltie,Officer,Imperial Front,Member,High Spirits,Neophyte / Able,Narrow / Proficient (archipelago: Able),Solid / Proficient (archipelago: Able),Apprentice / Proficient (archipelago: Able),Broad / Proficient (archipelago: Able),Neophyte / Able,Narrow / Able,Neophyte / Able,Apprentice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Neophyte / Renowned (archipelago: Grand-Master ),Novice / Able,Neophyte / Able,Apprentice / Able,Neophyte / Able,Novice / Able,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Ssevenone,Ssevenone,Officer,Imperial Front,Member,High Spirits,Solid / Proficient,Paragon / Distinguished (archipelago: Respected ),Expert / Distinguished (archipelago: Respected ),Expert / Respected (archipelago: Distinguished ),Expert / Distinguished (archipelago: Respected ),Solid / Grand-Master,Expert / Renowned (archipelago: Grand-Master ),Solid / Master,Broad / Proficient,Novice / Able,Neophyte / Able,Novice / Able,Neophyte / Distinguished (archipelago: Able),Neophyte / Distinguished (archipelago: Able),Neophyte / Proficient (archipelago: Able),Novice / Able,Solid / Proficient,Neophyte / Able (archipelago: Proficient ),Novice / Able,Novice / Able,Narrow / Respected,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Zayden,Zayden,Officer,Imperial Front,Member,High Spirits,Weighty / Proficient,Broad / Able,Narrow / Proficient (archipelago: Able),Narrow / Distinguished (archipelago: Proficient ),Solid / Proficient,Narrow / Able,Apprentice / Master,Apprentice / Able,Apprentice / Able,Solid / Able,Expert / Grand-Master,Apprentice / Able,Apprentice / Distinguished (archipelago: Able),Solid / Ultimate (archipelago: Proficient ),Solid / Master,Weighty / Proficient,Neophyte / Able,Novice / Able,Novice / Able,Weighty / Grand-Master (archipelago: Renowned ),Solid / Distinguished (archipelago: Proficient ),Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Balfron,Balfron,Pirate,Imperial Front,Member,High Spirits,Broad / Proficient,Narrow / Proficient,Narrow / Able,Neophyte / Distinguished (archipelago: Able),Solid / Proficient,Apprentice / Proficient,Weighty / Proficient,Novice / Able,Novice / Able,Apprentice / Able,Neophyte / Respected,Novice / Able,Novice / Able,Novice / Able,Neophyte / Proficient,Narrow / Proficient,Apprentice / Able,Novice / Able,Solid / Proficient,Broad / Able (archipelago: Proficient ),Novice / Able,Neophyte / Able (archipelago: Proficient ),2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Bellaxo,Bellaxo,Pirate,Imperial Front,Member,High Spirits,Novice / Able,Illustrious / Ultimate,Narrow / Able,Narrow / Master (archipelago: Proficient ),Solid / Legendary (archipelago: Grand-Master ),Novice / Able,Solid / Master,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Distinguished (archipelago: Able),Novice / Able,Narrow / Proficient (archipelago: Able),Novice / Able,Novice / Able,Novice / Able,Novice / Able,Neophyte / Ultimate,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Bigfa,Bigfa,Pirate,Imperial Front,Member,High Spirits,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Narrow / Able,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Chillibeard,Chillibeard,Pirate,Imperial Front,Member,High Spirits,Broad / Able,Broad / Distinguished,Solid / Distinguished,Solid / Respected (archipelago: Proficient ),Broad / Respected,Apprentice / Respected,Weighty / Legendary,Novice / Able,Novice / Able,Novice / Able,Novice / Proficient,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Narrow / Distinguished (archipelago: Respected ),Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Proficient,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Diceninja,Diceninja,Pirate,Imperial Front,Member,High Spirits,Apprentice / Able (archipelago: Proficient ),Broad / Proficient,Narrow / Able,Novice / Proficient (archipelago: Able),Apprentice / Able,Narrow / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Apprentice / Able (archipelago: Proficient ),Narrow / Proficient,Novice / Able,Apprentice / Able,Narrow / Proficient,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Glimmered,Glimmered,Pirate,Imperial Front,Member,High Spirits,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Solid / Able,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Grandline,Grandline,Pirate,Imperial Front,Member,High Spirits,Novice / Able,Broad / Proficient,Broad / Proficient,Narrow / Proficient (archipelago: Able),Solid / Proficient,Novice / Able,Weighty / Ultimate,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Neophyte / Able,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Hamburg,Hamburg,Pirate,Imperial Front,Member,High Spirits,Novice / Able,Novice / Able,Novice / Able,Apprentice / Respected (archipelago: Proficient ),Neophyte / Able,Neophyte / Able,Apprentice / Distinguished,Novice / Able,Novice / Able,Novice / Grand-Master (archipelago: Distinguished ),Novice / Proficient,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Solid / Able,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Ivoxygen,Ivoxygen,Pirate,Imperial Front,Member,High Spirits,Novice / Able,Solid / Grand-Master (archipelago: Respected ),Neophyte / Able,Narrow / Master (archipelago: Distinguished ),Broad / Respected,Broad / Grand-Master,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Kleina,Kleina,Pirate,Imperial Front,Member,High Spirits,Neophyte / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Narrow / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Narrow / Able,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Lorfarquaad,Lorfarquaad,Pirate,Imperial Front,Member,High Spirits,Solid / Able,Narrow / Able,Novice / Able,Neophyte / Distinguished (archipelago: Able),Solid / Able,Neophyte / Able,Solid / Able,Novice / Able,Novice / Able,Apprentice / Grand-Master (archipelago: Distinguished ),Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Proficient (archipelago: Able),Novice / Distinguished,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Apprentice / Able,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Macwillis,Macwillis,Pirate,Imperial Front,Member,High Spirits,Apprentice / Proficient,Novice / Able,Solid / Proficient,Novice / Proficient,Broad / Proficient,Novice / Able,Broad / Proficient,Novice / Able,Novice / Able,Novice / Proficient (archipelago: Distinguished ),Novice / Distinguished,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Neophyte / Able (archipelago: Proficient ),Neophyte / Able (archipelago: Proficient ),Novice / Able,Apprentice / Proficient (archipelago: Distinguished ),Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Moranonwhisk,Moranonwhisk,Pirate,Imperial Front,Member,High Spirits,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Mythias,Mythias,Pirate,Imperial Front,Member,High Spirits,Narrow / Proficient (archipelago: Able),Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Neophyte / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Nyaru,Nyaru,Pirate,Imperial Front,Member,High Spirits,Narrow / Able,Weighty / Grand-Master (archipelago: Distinguished ),Solid / Distinguished,Solid / Master (archipelago: Proficient ),Solid / Renowned,Solid / Able,Solid / Proficient,Novice / Able,Novice / Able,Neophyte / Able,Neophyte / Distinguished,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Neophyte / Proficient,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Organico,Organico,Pirate,Imperial Front,Member,High Spirits,Novice / Able,Neophyte / Able,Neophyte / Able,Novice / Able,Apprentice / Proficient,Narrow / Able,Solid / Proficient,Novice / Able,Novice / Able,Novice / Proficient,Novice / Proficient,Novice / Able,Novice / Able,Novice / Able,Neophyte / Distinguished,Solid / Proficient,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Broad / Able,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Pumpkinpirat,Pumpkinpirat,Pirate,Imperial Front,Member,High Spirits,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Apprentice / Able,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Roasthost,Roasthost,Pirate,Imperial Front,Member,High Spirits,Novice / Able,Novice / Able,Neophyte / Able,Novice / Able,Neophyte / Able,Novice / Able,Neophyte / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Sheepfairy,Sheepfairy,Pirate,Imperial Front,Member,High Spirits,Novice / Able,Novice / Proficient (archipelago: Able),Neophyte / Able,Neophyte / Proficient (archipelago: Able),Apprentice / Proficient (archipelago: Able),Novice / Able,Apprentice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Apprentice / Proficient,Solid / Distinguished (archipelago: Proficient ),Narrow / Proficient,Narrow / Proficient (archipelago: Able),Expert / Master (archipelago: Distinguished ),Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Sloanalone,Sloanalone,Pirate,Imperial Front,Member,High Spirits,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Solid / Master,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Neophyte / Master (archipelago: Distinguished ),Novice / Proficient,Novice / Able,Novice / Able,Novice / Able,Novice / Respected (archipelago: Distinguished ),Novice / Able,Neophyte / Able,Novice / Able,Apprentice / Able,Novice / Able,Novice / Able,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Slumbers,Slumbers,Pirate,Imperial Front,Member,High Spirits,Novice / Proficient (archipelago: Able),Novice / Able,Neophyte / Proficient (archipelago: Able),Novice / Able,Novice / Able,Neophyte / Distinguished,Neophyte / Legendary,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Solid / Able,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Steelthief,Steelthief,Pirate,Imperial Front,Member,High Spirits,Novice / Able,Solid / Renowned (archipelago: Distinguished ),Broad / Distinguished,Solid / Legendary (archipelago: Renowned ),Solid / Master,Solid / Proficient,Novice / Able,Novice / Able,Novice / Able,Narrow / Proficient,Novice / Distinguished,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Proficient,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Superzahad,Superzahad,Pirate,Imperial Front,Member,High Spirits,Novice / Able,Paragon / Legendary (archipelago: Master ),Weighty / Respected,Solid / Renowned (archipelago: Distinguished ),Solid / Renowned,Broad / Proficient,Weighty / Grand-Master,Novice / Able,Novice / Able,Apprentice / Proficient,Apprentice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Neophyte / Proficient,Apprentice / Able,Weighty / Master (archipelago: Respected ),Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Thebestguy,Thebestguy,Pirate,Imperial Front,Member,High Spirits,Novice / Able,Novice / Able,Novice / Proficient,Novice / Able,Novice / Distinguished,Neophyte / Renowned,Neophyte / Proficient,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Apprentice / Able,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Tuziktuzik,Tuziktuzik,Pirate,Imperial Front,Member,High Spirits,Novice / Able,Novice / Able,Neophyte / Able,Novice / Able,Novice / Able,Novice / Able,Broad / Able,Novice / Able,Novice / Able,Novice / Proficient (archipelago: Able),Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Neophyte / Able,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Volter,Volter,Pirate,Imperial Front,Member,High Spirits,Novice / Able,Solid / Grand-Master (archipelago: Master ),Solid / Respected,Broad / Renowned (archipelago: Master ),Narrow / Distinguished,Solid / Able,Weighty / Distinguished,Novice / Able,Novice / Able,Apprentice / Proficient,Apprentice / Distinguished,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Solid / Able,Novice / Able,Solid / Proficient,Narrow / Distinguished,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Worksworks,Worksworks,Pirate,Imperial Front,Member,High Spirits,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Solid / Able,Apprentice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Expert / Able,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Yesdog,Yesdog,Pirate,Imperial Front,Member,High Spirits,Narrow / Able,Weighty / Ultimate (archipelago: Grand-Master ),Solid / Distinguished,Solid / Renowned (archipelago: Master ),Solid / Renowned,Narrow / Able,Narrow / Distinguished,Novice / Able,Novice / Able,Neophyte / Proficient (archipelago: Distinguished ),Neophyte / Distinguished,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Apprentice / Master (archipelago: Respected ),Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Yewot,Yewot,Pirate,Imperial Front,Member,High Spirits,Neophyte / Proficient (archipelago: Distinguished ),Solid / Distinguished (archipelago: Proficient ),Novice / Able,Weighty / Ultimate (archipelago: Grand-Master ),Solid / Distinguished,Neophyte / Able (archipelago: Proficient ),Weighty / Proficient,Novice / Able,Novice / Able,Novice / Able (archipelago: Proficient ),Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Proficient (archipelago: Able),Solid / Distinguished,Neophyte / Able,Novice / Able,Narrow / Proficient,Neophyte / Able,Narrow / Proficient (archipelago: Distinguished ),Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Leondrea,Leondrea,Person,Imperial Front,Member,High Spirits,Neophyte / Able,Narrow / Respected (archipelago: Distinguished ),Solid / Master,Neophyte / Able,Weighty / Legendary,Novice / Distinguished,Solid / Proficient,Novice / Able,Novice / Able,Novice / Proficient (archipelago: Able),Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Neophyte / Able,Novice / Able,Solid / Grand-Master (archipelago: Renowned ),Broad / Able,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Basenji,Basenji,Captain,Djinn N Tonic,Queen,High Spirits,Paragon / Master (archipelago: Respected ),Solid / Distinguished,Sublime / Master,Expert / Legendary (archipelago: Grand-Master ),Solid / Proficient,Expert / Respected,Expert / Respected,Solid / Proficient (archipelago: Distinguished ),Expert / Respected (archipelago: Distinguished ),Solid / Master (archipelago: Distinguished ),Narrow / Master,Apprentice / Proficient,Novice / Proficient (archipelago: Able),Broad / Master (archipelago: Able),Apprentice / Proficient (archipelago: Able),Expert / Proficient,Novice / Able,Narrow / Proficient,Broad / Proficient,Apprentice / Able,Weighty / Legendary (archipelago: Master ),Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Chamos,Chamos,Gambler,Djinn N Tonic,Member,High Spirits,Weighty / Distinguished,Solid / Proficient,Weighty / Proficient,Solid / Master (archipelago: Distinguished ),Expert / Distinguished,Weighty / Proficient (archipelago: Distinguished ),Expert / Distinguished (archipelago: Respected ),Weighty / Proficient,Weighty / Master,Narrow / Proficient,Narrow / Proficient,Apprentice / Able,Apprentice / Respected (archipelago: Proficient ),Narrow / Distinguished (archipelago: Proficient ),Narrow / Proficient,Weighty / Proficient,Neophyte / Proficient (archipelago: Able),Apprentice / Proficient,Neophyte / Proficient,Solid / Proficient,Solid / Proficient (archipelago: Distinguished ),Narrow / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Hamstars,Hamstars,Blacksmith,Djinn N Tonic,Member,High Spirits,Broad / Able,Paragon / Ultimate (archipelago: Legendary ),Weighty / Legendary,Expert / Legendary (archipelago: Grand-Master ),Weighty / Legendary,Solid / Proficient,Weighty / Grand-Master,Paragon / Grand-Master (archipelago: Legendary ),Solid / Proficient (archipelago: Able),Solid / Legendary (archipelago: Grand-Master ),Narrow / Proficient,Novice / Able,Novice / Able,Novice / Able,Novice / Proficient,Solid / Proficient,Novice / Able,Novice / Able,Neophyte / Proficient,Weighty / Ultimate (archipelago: Legendary ),Solid / Ultimate (archipelago: Legendary ),Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Lekeekle,Lekeekle,Merchant,Djinn N Tonic,Member,High Spirits,Weighty / Respected (archipelago: Distinguished ),Broad / Proficient (archipelago: Able),Solid / Proficient (archipelago: Able),Solid / Master (archipelago: Able),Weighty / Proficient (archipelago: Able),Solid / Proficient,Weighty / Legendary (archipelago: Grand-Master ),Weighty / Master,Solid / Able (archipelago: Proficient ),Broad / Grand-Master (archipelago: Master ),Broad / Respected (archipelago: Ultimate ),Narrow / Able,Narrow / Distinguished (archipelago: Able),Solid / Legendary (archipelago: Respected ),Narrow / Proficient (archipelago: Able),Solid / Legendary (archipelago: Renowned ),Solid / Proficient (archipelago: Distinguished ),Solid / Proficient,Solid / Proficient,Solid / Ultimate,Solid / Ultimate,Weighty / Legendary (archipelago: Ultimate ),2026-04-27T18:22:37+00:00
